ID,FirstName,LastName,School,GradYear,Email,Gender,Birthdate
65619919,Roger,Berry,Woods College of Advancing Studies,2017,rberryni@sun.com,Male,01/06/1997
51867614,Helen,Harper,School of Theology & Ministry,2018,hharpernj@icio.us,Female,12/20/2003
95499907,Jerry,Brooks,Law School,2019,jbrooksnk@oaic.gov.au,Male,07/22/2003
99389013,Joseph,Hudson,Morrissey College of Arts & Sciences,2020,jhudsonnl@slashdot.org,Male,01/01/2014
64001844,Patricia,Owens,Woods College of Advancing Studies,2016,powensnm@blogspot.com,Female,12/20/2009
26156002,Katherine,Bishop,Carroll School of Management,2017,kbishopnn@google.pl,Female,07/02/2006
65588823,Jeremy,Peterson,School of Theology & Ministry,2018,jpetersonno@drupal.org,Male,03/14/2010
35864823,Louis,Foster,Woods College of Advancing Studies,2019,lfosternp@irs.gov,Male,09/29/1999
11043340,Brenda,Hicks,School of Theology & Ministry,2020,bhicksnq@google.co.jp,Female,08/02/2013
19979070,Kathryn,Robertson,School of Theology & Ministry,2016,krobertsonnr@ft.com,Female,04/20/1993
24470796,Lillian,Ryan,Law School,2017,lryanns@state.gov,Female,08/26/2007
79133607,Lisa,Wright,School of Theology & Ministry,2018,lwrightnt@etsy.com,Female,09/12/1997
71219683,Philip,Black,Law School,2019,pblacknu@foxnews.com,Male,01/23/1996
37598425,Paula,Porter,Woods College of Advancing Studies,2020,pporternv@cbc.ca,Female,01/01/2008
37149067,Cheryl,Fisher,Carroll School of Management,2016,cfishernw@tripod.com,Female,11/06/1992
89846371,Henry,Lynch,School of Theology & Ministry,2017,hlynchnx@hhs.gov,Male,06/10/2006
98253007,George,Wilson,Carroll School of Management,2018,gwilsonny@shinystat.com,Male,07/20/1998
39704098,Walter,Lee,Morrissey College of Arts & Sciences,2019,wleenz@nsw.gov.au,Male,06/21/1994
76502475,Martin,Wilson,Connell School of Nursing,2020,mwilsono0@mac.com,Male,05/22/2009
00915851,Justin,Holmes,School of Social Work,2016,jholmeso1@spiegel.de,Male,01/25/1998
90540552,James,Brooks,Connell School of Nursing,2017,jbrookso2@storify.com,Male,10/15/1999
49913489,Tammy,Kelly,Woods College of Advancing Studies,2018,tkellyo3@accuweather.com,Female,03/01/2002
39214428,Helen,Johnston,Carroll School of Management,2019,hjohnstono4@timesonline.co.uk,Female,06/16/1998
90090667,Brenda,Kelley,School of Theology & Ministry,2020,bkelleyo5@webeden.co.uk,Female,01/27/2006
30347322,Brenda,Palmer,Woods College of Advancing Studies,2016,bpalmero6@wordpress.com,Female,03/10/1997
44716856,Alice,Simmons,Connell School of Nursing,2017,asimmonso7@indiatimes.com,Female,09/24/1998
13237332,Gerald,King,Carroll School of Management,2018,gkingo8@jiathis.com,Male,09/04/1998
56057970,Louis,Owens,Connell School of Nursing,2019,lowenso9@dropbox.com,Male,04/21/2013
10477564,Thomas,Smith,Carroll School of Management,2020,tsmithoa@acquirethisname.com,Male,10/17/2015
62582603,Ashley,Shaw,School of Theology & Ministry,2016,ashawob@hatena.ne.jp,Female,07/28/2006
54714401,Henry,Wells,Connell School of Nursing,2017,hwellsoc@wikispaces.com,Male,03/03/1996
66348016,Brian,George,Lynch School of Education,2018,bgeorgeod@homestead.com,Male,08/05/2005
55182211,Arthur,Rogers,Carroll School of Management,2019,arogersoe@mayoclinic.com,Male,09/01/2015
67086648,Cheryl,Peterson,Law School,2020,cpetersonof@yellowpages.com,Female,01/29/2001
30970289,Virginia,Gilbert,School of Theology & Ministry,2016,vgilbertog@ucoz.ru,Female,09/16/1997
34482592,Heather,Castillo,Law School,2017,hcastillooh@huffingtonpost.com,Female,11/24/2005
86393166,Kathryn,Roberts,Lynch School of Education,2018,krobertsoi@ebay.co.uk,Female,07/26/1993
97946164,Kelly,Romero,Lynch School of Education,2019,kromerooj@sbwire.com,Female,05/10/2012
39776172,Anne,Perez,School of Theology & Ministry,2020,aperezok@ihg.com,Female,06/18/1993
78271707,Brian,Chapman,Carroll School of Management,2016,bchapmanol@wikimedia.org,Male,03/19/1994
25064260,Rose,Williams,Woods College of Advancing Studies,2017,rwilliamsom@salon.com,Female,08/15/1999
88013947,Melissa,Spencer,Connell School of Nursing,2018,mspenceron@yellowbook.com,Female,08/24/2000
52056747,Teresa,Chapman,Morrissey College of Arts & Sciences,2019,tchapmanoo@noaa.gov,Female,03/03/1991
54608009,Jonathan,Jordan,School of Social Work,2020,jjordanop@cnn.com,Male,05/07/1998
02869397,Brenda,Stephens,Connell School of Nursing,2016,bstephensoq@diigo.com,Female,03/12/1994
17863434,Ruth,Hicks,School of Theology & Ministry,2017,rhicksor@goo.gl,Female,01/06/1999
23067997,Denise,Mendoza,School of Theology & Ministry,2018,dmendozaos@umn.edu,Female,06/21/2007
80472354,Chris,Evans,Woods College of Advancing Studies,2019,cevansot@1688.com,Male,08/30/1995
79042121,Carl,Peterson,Morrissey College of Arts & Sciences,2020,cpetersonou@google.ru,Male,02/25/1992
43276923,Willie,Martin,School of Social Work,2016,wmartinov@home.pl,Male,03/12/1996
20349099,Tammy,Rodriguez,School of Social Work,2017,trodriguezow@businesswire.com,Female,11/21/2013
59800601,Helen,Brown,School of Theology & Ministry,2018,hbrownox@yahoo.co.jp,Female,06/13/2013
71021666,Michael,Carr,Carroll School of Management,2019,mcarroy@shinystat.com,Male,11/12/1997
82233599,Pamela,Holmes,Morrissey College of Arts & Sciences,2020,pholmesoz@mashable.com,Female,09/17/2008
27274915,Gary,Little,Connell School of Nursing,2016,glittlep0@fema.gov,Male,03/18/2001
32255580,Antonio,Lewis,School of Theology & Ministry,2017,alewisp1@yahoo.co.jp,Male,08/18/2007
12961932,James,Barnes,Carroll School of Management,2018,jbarnesp2@comsenz.com,Male,07/02/2004
63478880,Rachel,Alexander,Lynch School of Education,2019,ralexanderp3@nasa.gov,Female,09/24/1999
68801935,Norma,Davis,School of Theology & Ministry,2020,ndavisp4@yale.edu,Female,01/13/2006
67154128,Mark,Anderson,Law School,2016,mandersonp5@edublogs.org,Male,10/18/1992
34945134,Eugene,Bowman,Woods College of Advancing Studies,2017,ebowmanp6@lycos.com,Male,10/04/1995
11933061,Gary,Ray,Connell School of Nursing,2018,grayp7@icq.com,Male,05/27/2008
43905520,Jacqueline,Green,Carroll School of Management,2019,jgreenp8@arstechnica.com,Female,03/23/2015
21026572,Angela,Myers,School of Social Work,2020,amyersp9@howstuffworks.com,Female,07/31/2002
83645038,Jacqueline,Henderson,Connell School of Nursing,2016,jhendersonpa@usgs.gov,Female,10/29/2013
99263488,Joshua,Harris,Morrissey College of Arts & Sciences,2017,jharrispb@cbslocal.com,Male,05/16/2002
58902023,Susan,Romero,Law School,2018,sromeropc@apache.org,Female,11/26/1998
31940745,Betty,Turner,Morrissey College of Arts & Sciences,2019,bturnerpd@mysql.com,Female,02/10/2015
63864162,Cheryl,Snyder,Lynch School of Education,2020,csnyderpe@51.la,Female,03/10/1996
72450425,Ann,Graham,Woods College of Advancing Studies,2016,agrahampf@biglobe.ne.jp,Female,10/18/1995
78951263,Angela,Rice,Carroll School of Management,2017,aricepg@google.fr,Female,10/11/1990
75840092,Elizabeth,Carr,Carroll School of Management,2018,ecarrph@seattletimes.com,Female,12/26/1995
09810394,Teresa,Cunningham,School of Theology & Ministry,2019,tcunninghampi@bloglines.com,Female,12/09/2006
94317706,Louise,Perkins,Carroll School of Management,2020,lperkinspj@sciencedaily.com,Female,09/23/2006
51973591,Judith,Murphy,Lynch School of Education,2016,jmurphypk@nature.com,Female,07/15/2014
68075668,Ann,Butler,Woods College of Advancing Studies,2017,abutlerpl@wired.com,Female,07/06/1993
45178394,Chris,Arnold,Connell School of Nursing,2018,carnoldpm@addthis.com,Male,05/18/1999
52565929,Billy,Jenkins,School of Social Work,2019,bjenkinspn@economist.com,Male,05/13/1996
67369167,Marie,Johnson,Carroll School of Management,2020,mjohnsonpo@accuweather.com,Female,05/17/2011
07046328,Phyllis,Armstrong,Law School,2016,parmstrongpp@amazon.com,Female,06/29/1999
65181696,Walter,Stevens,School of Theology & Ministry,2017,wstevenspq@webs.com,Male,07/27/2003
83150243,Philip,Lopez,Law School,2018,plopezpr@buzzfeed.com,Male,08/22/2011
48450007,Donna,Butler,Lynch School of Education,2019,dbutlerps@eventbrite.com,Female,08/06/2009
98538618,Dorothy,Dean,Carroll School of Management,2020,ddeanpt@nytimes.com,Female,09/16/2014
70188665,Brenda,Reyes,School of Social Work,2016,breyespu@biglobe.ne.jp,Female,11/04/1995
11159368,Melissa,Stevens,Woods College of Advancing Studies,2017,mstevenspv@harvard.edu,Female,12/08/2013
10426682,Nancy,Williams,Connell School of Nursing,2018,nwilliamspw@shareasale.com,Female,03/15/2000
61852780,Howard,Carroll,Lynch School of Education,2019,hcarrollpx@delicious.com,Male,10/05/2007
87289753,Benjamin,Black,Law School,2020,bblackpy@icq.com,Male,11/23/1990
91742808,Carl,Ruiz,Law School,2016,cruizpz@mayoclinic.com,Male,10/28/2003
86342376,Aaron,Castillo,Carroll School of Management,2017,acastilloq0@simplemachines.org,Male,02/07/2012
09289760,Randy,Alexander,Connell School of Nursing,2018,ralexanderq1@state.gov,Male,07/03/1995
01577732,Bobby,Pierce,School of Theology & Ministry,2019,bpierceq2@state.tx.us,Male,01/02/1998
78992947,Joe,Wallace,Connell School of Nursing,2020,jwallaceq3@sciencedaily.com,Male,11/14/1998
48364895,Mildred,Simmons,Law School,2016,msimmonsq4@newyorker.com,Female,07/26/2015
52854842,Stephanie,Johnston,Law School,2017,sjohnstonq5@nasa.gov,Female,05/17/1996
37208513,Patrick,Edwards,School of Theology & Ministry,2018,pedwardsq6@google.com.au,Male,02/18/1993
61150309,Joseph,Hayes,Law School,2019,jhayesq7@naver.com,Male,01/26/1996
27568439,Doris,Morgan,Lynch School of Education,2020,dmorganq8@techcrunch.com,Female,04/08/1994
76025829,Jean,Fox,Law School,2016,jfoxq9@tinyurl.com,Female,06/20/1999
78324234,Jeffrey,Reid,Law School,2017,jreidqa@apache.org,Male,10/22/2006
22168083,Amanda,Thomas,Morrissey College of Arts & Sciences,2018,athomasqb@smugmug.com,Female,09/07/2014
04395622,Sarah,Young,School of Theology & Ministry,2019,syoungqc@icq.com,Female,07/22/1991
27772332,Janet,Freeman,Law School,2020,jfreemanqd@unc.edu,Female,11/12/2002
12847669,Carlos,Ray,Carroll School of Management,2016,crayqe@webnode.com,Male,12/14/2010
82875886,Irene,Edwards,Lynch School of Education,2017,iedwardsqf@geocities.jp,Female,09/20/1990
39774377,Donna,Collins,Lynch School of Education,2018,dcollinsqg@google.com.hk,Female,09/04/2004
41884592,Margaret,Lee,Lynch School of Education,2019,mleeqh@flickr.com,Female,02/14/2015
39932472,Benjamin,Mccoy,Carroll School of Management,2020,bmccoyqi@godaddy.com,Male,04/24/1992
44058823,John,Long,Woods College of Advancing Studies,2016,jlongqj@squidoo.com,Male,05/17/1991
58539567,Virginia,Berry,Morrissey College of Arts & Sciences,2017,vberryqk@soup.io,Female,09/20/2002
30261832,Arthur,Torres,Law School,2018,atorresql@sciencedirect.com,Male,08/24/1992
93212860,Tammy,Taylor,Morrissey College of Arts & Sciences,2019,ttaylorqm@nationalgeographic.com,Female,10/15/1997
86667611,Ernest,Roberts,Lynch School of Education,2020,erobertsqn@nydailynews.com,Male,09/28/1993
25287647,Ralph,Wood,Woods College of Advancing Studies,2016,rwoodqo@yale.edu,Male,11/01/2004
70456998,Susan,Hughes,School of Theology & Ministry,2017,shughesqp@a8.net,Female,06/09/2004
03583345,Rachel,Richardson,Law School,2018,rrichardsonqq@usatoday.com,Female,10/06/2014
08730341,Jonathan,Hayes,School of Social Work,2019,jhayesqr@sogou.com,Male,08/12/1992
20227607,Anthony,Alexander,Lynch School of Education,2020,aalexanderqs@utexas.edu,Male,01/18/2002
08167867,Marilyn,Ryan,Connell School of Nursing,2016,mryanqt@fda.gov,Female,08/08/2002
16708246,Kelly,Reed,School of Social Work,2017,kreedqu@instagram.com,Female,06/07/2003
08980777,Gary,Flores,School of Social Work,2018,gfloresqv@hugedomains.com,Male,04/11/2008
08194767,Terry,Chavez,School of Social Work,2019,tchavezqw@cam.ac.uk,Male,04/08/2007
49137474,Jacqueline,Webb,Connell School of Nursing,2020,jwebbqx@sbwire.com,Female,08/01/2000
83245044,Wayne,Price,Law School,2016,wpriceqy@arstechnica.com,Male,10/27/1992
31300946,Jason,Ferguson,Carroll School of Management,2017,jfergusonqz@freewebs.com,Male,05/04/1990
42779350,Gary,Matthews,School of Social Work,2018,gmatthewsr0@sfgate.com,Male,06/29/2001
17984419,Jesse,Ramirez,Woods College of Advancing Studies,2019,jramirezr1@ted.com,Male,03/29/1998
50277452,James,Kim,Lynch School of Education,2020,jkimr2@furl.net,Male,10/12/2005
36565331,Joseph,Henry,Carroll School of Management,2016,jhenryr3@pbs.org,Male,04/19/1994
41446695,Wayne,Gilbert,School of Social Work,2017,wgilbertr4@163.com,Male,09/07/2006
75109068,Dorothy,Stewart,School of Social Work,2018,dstewartr5@dyndns.org,Female,10/16/1990
55102095,Karen,Grant,Law School,2019,kgrantr6@goo.gl,Female,04/11/2014
35914587,Alice,Jackson,Connell School of Nursing,2020,ajacksonr7@pcworld.com,Female,06/24/2005
61317666,Frances,Bennett,Connell School of Nursing,2016,fbennettr8@geocities.jp,Female,04/05/1997
73568560,Kimberly,Sims,Carroll School of Management,2017,ksimsr9@weebly.com,Female,05/06/1993
92188645,Mark,Chavez,Morrissey College of Arts & Sciences,2018,mchavezra@indiatimes.com,Male,11/17/2011
33243205,Jerry,Rodriguez,Lynch School of Education,2019,jrodriguezrb@yahoo.co.jp,Male,08/12/2004
40235501,Susan,Harper,Carroll School of Management,2020,sharperrc@geocities.com,Female,05/09/2004
17507434,Martin,Jordan,Morrissey College of Arts & Sciences,2016,mjordanrd@unblog.fr,Male,06/07/2002
54424554,Bobby,Stephens,Lynch School of Education,2017,bstephensre@weather.com,Male,01/18/2014
89445875,Kathy,Kelley,Woods College of Advancing Studies,2018,kkelleyrf@ed.gov,Female,06/23/2009
55392698,Lois,Green,Law School,2019,lgreenrg@de.vu,Female,12/08/1999
49892626,Justin,Bradley,Lynch School of Education,2020,jbradleyrh@g.co,Male,05/05/2015
50423667,Karen,Romero,Law School,2016,kromerori@sina.com.cn,Female,12/06/2000
22829131,Christine,Jackson,Law School,2017,cjacksonrj@thetimes.co.uk,Female,01/12/2000
39408475,Rose,Medina,Carroll School of Management,2018,rmedinark@booking.com,Female,06/19/1994
02576348,Robin,Shaw,Carroll School of Management,2019,rshawrl@over-blog.com,Female,06/14/1998
37163921,Raymond,Fields,Carroll School of Management,2020,rfieldsrm@nydailynews.com,Male,09/09/1991
81811523,Katherine,Powell,Woods College of Advancing Studies,2016,kpowellrn@tripadvisor.com,Female,10/07/2001
73992564,Cheryl,Richardson,Lynch School of Education,2017,crichardsonro@gov.uk,Female,09/10/2015
09738645,Paul,Palmer,Connell School of Nursing,2018,ppalmerrp@amazon.de,Male,06/22/2004
01740377,Bonnie,Kelley,Woods College of Advancing Studies,2019,bkelleyrq@tinypic.com,Female,10/10/1998
13588965,Jacqueline,Jackson,Connell School of Nursing,2020,jjacksonrr@com.com,Female,02/16/2012
